,Item,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Total_units,Total_units,Total_units,Total_units,Total_units,Item,Slope,Intercept,R_squared,predicted_min_quantity,predicted_max_quantity,predicted_median_quantity,predicted_average_quantity,min_avg_elasticity,max_avg_elasticity,avg_elasticity
2005,7788640101,4.8701801801801805,1081.18,3.99,5.49,4.99,1.427927927927928,317.0,1.0,8.0,1.0,222,-0.7609855102974221,5.134064477582735,0.09119744520837368,2.0977322914960204,0.9562540260498871,1.336746781198598,1.4279279279279287,-1.912398902933182,-3.306772366108182,-2.6095856345206823
2006,7788640102,4.892776203966006,1727.15,3.99,5.49,4.99,1.8838526912181304,665.0,1.0,11.0,2.0,353,-0.724091027229274,5.426668038750824,0.04384005729558904,2.5375448401060208,1.45140829926211,1.8134538128767468,1.8838526912181308,-1.4547297547007076,-2.254118975540467,-1.8544243651205874
2007,7788640105,4.87608,609.51,3.99,5.49,4.99,1.232,154.0,1.0,4.0,1.0,125,-0.29462667420622796,2.6686232335635047,0.043389690017821066,1.493062803480655,1.051122792171313,1.1984361292744272,1.2320000000000007,-0.9585774171185615,-1.337695758383253,-1.148136587750907
2008,7788640107,4.925135135135136,364.46000000000004,3.99,5.49,4.99,1.1081081081081081,82.0,1.0,2.0,1.0,74,0.08054808243857903,0.7113979172221011,0.0060838210750956976,1.0327847661520315,1.1536068898099,1.1133328485906104,1.1081081081081081,0.3354194170336992,0.3709216962553018,0.3531705566445005
2009,7790000113,7.918448275862069,918.54,7.29,8.49,7.79,1.2672413793103448,147.0,1.0,4.0,1.0,116,-0.05277336545119186,1.6851245439787739,0.0010134542126663355,1.3004067098395853,1.237078671298155,1.2740200271139894,1.2672413793103448,-0.31258216505570185,-0.3457741102774156,-0.32917813766655873
2010,7790000114,7.8741463414634145,968.52,7.29,8.49,7.79,1.3821138211382114,170.0,1.0,4.0,1.0,123,0.04308860535958683,1.0428278368872599,0.0003942607390402205,1.3569437699586477,1.408650096390152,1.3784880726384412,1.3821138211382114,0.2385499010485158,0.2526577899782802,0.245603845513398
2011,7790000135,7.2,72.0,5.34,7.79,7.79,1.0,10.0,1.0,1.0,1.0,10,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2012,7790000140,3.73606936416185,646.34,3.0,4.49,3.69,1.7803468208092486,308.0,1.0,5.0,1.0,173,-0.0065594999866803,1.804853567753705,8.906484622478551e-06,1.785175067793664,1.7754014128135105,1.7806490128028547,1.7803468208092486,-0.012392364507909478,-0.015175118804649841,-0.01378374165627966
2013,7790000141,3.7024454148471615,847.86,3.0,4.49,3.69,1.6069868995633187,368.0,1.0,6.0,1.0,229,-0.5704379255501204,3.7190021814712884,0.07362049815632893,2.007688404820927,1.1577358957512476,1.6140862361913442,1.6069868995633185,-1.0577240655394435,-1.6903255456742061,-1.3740248056068247
2014,7790047131,3.7453476645435244,1764.05875,3.0,4.49,3.69,3.968152866242038,1869.0,1.0,14.0,3.0,471,-0.776242055486693,6.875449235879589,0.016240832061065597,4.54672306941951,3.3901224067443376,4.011116051133692,3.968152866242039,-0.6149264623067962,-0.868766519545869,-0.7418464909263326
2015,7790047132,3.749322784810127,1777.179,3.0,4.49,3.69,3.1455696202531644,1491.0,1.0,14.0,3.0,474,-0.9209884881488057,6.598652743417313,0.04262430510725048,3.835687278970896,2.4634144316291753,3.20020522214822,3.145569620253164,-0.8903910395134518,-1.3528869693265915,-1.1216390044200217
2016,7790047133,3.672696120077882,1178.935454545,3.0,4.49,3.69,2.7196261682242993,873.0,1.0,14.0,2.0,321,-0.5030463004802784,4.567162364217751,0.010399578285945127,3.0580234627769154,2.3084844750613005,2.7109215154455235,2.7196261682242997,-0.5809758832420935,-0.8166514972444421,-0.6988136902432678
2017,7790047140,3.7158753148614614,1475.2025,3.0,4.49,3.69,2.9168765743073046,1158.0,1.0,11.0,2.0,397,-0.6907648516708248,5.4836726350048615,0.022872497623876026,3.411378079992387,2.382138451002858,2.934750332339518,2.9168765743073046,-0.7330758430459228,-1.0696950692959737,-0.9013854561709482
2018,7790047141,3.7588918918918917,1390.79,3.0,4.49,3.69,2.6594594594594594,984.0,1.0,9.0,2.0,370,-0.46215909077244693,4.396665518528139,0.015316414957086098,3.0101882462107983,2.3215712009598524,2.69129847357781,2.65945945945946,-0.5509483998912311,-0.7653637643571626,-0.6581560821241969
2019,7790047150,3.7169830246921296,1605.736666667,3.0,4.49,3.69,2.7662037037037037,1195.0,1.0,14.0,2.0,432,-0.7265575883637907,5.466805926113166,0.02903004342326482,3.2871331610217935,2.2045623543597452,2.785808425050778,2.7662037037037037,-0.8062123580036613,-1.1995828660031402,-1.0028976120034008
2020,7790047167,3.749716312056738,1057.42,3.0,4.49,3.69,2.120567375886525,598.0,1.0,9.0,2.0,282,-0.6852105997317514,4.689912738894853,0.051492095519942,2.6342809396995994,1.6133171460992894,2.161485625884691,2.120567375886525,-0.9726865833013368,-1.5120823695964702,-1.2423844764489036
2021,7790047181,3.749294871794045,1510.965833333,3.0,4.49,3.69,2.531017369727047,1020.0,1.0,10.0,2.0,403,-0.6777221012421901,5.071997368415875,0.03268061370643237,3.0388310646893046,2.0290251338384415,2.5712028148321937,2.5310173697270475,-0.8212335319847363,-1.224539514467284,-1.02288652322601
2022,7790049183,3.648766968325792,806.3775,3.0,4.49,3.69,1.7058823529411764,377.0,1.0,7.0,1.0,221,-0.6823547130172001,4.195635690479762,0.06704329366180807,2.1485715514281614,1.1318630290325329,1.6777467994462936,1.7058823529411766,-1.1770324899844649,-1.9570205397086144,-1.5670265148465397
2023,7790049184,3.702634328358209,1240.3825,3.0,4.49,3.69,1.9402985074626866,650.0,1.0,10.0,2.0,335,-0.6294900639405793,4.27107002756948,0.05243169579416341,2.382599835747742,1.4446596404762788,1.9482516916287427,1.9402985074626873,-0.9760214969096593,-1.5235585439483503,-1.2497900204290049
2024,7790070615,3.758894986449187,1849.376333333,3.0,4.49,3.69,4.463414634146342,2196.0,1.0,21.0,4.0,492,-1.3225451790158878,9.434723076901705,0.03280098939881378,5.467087539854042,3.496495223120368,4.554531366333078,4.463414634146342,-0.900150246500785,-1.37056028173199,-1.1353552641163875
2025,7990000121,14.626363636363637,160.89000000000001,12.99,14.99,14.99,1.0909090909090908,12.0,1.0,2.0,1.0,11,0.05555555555555555,0.2783333333333333,0.022222222222222223,1.0,1.1111111111111112,1.1111111111111112,1.0909090909090908,0.7337681159420283,0.7472018348623909,0.7404849754022096
2026,7990000123,11.913076923076924,154.87,10.99,12.49,12.49,1.0769230769230769,14.0,1.0,2.0,1.0,13,0.08333333333333331,0.08416666666666683,0.052083333333333315,1.0,1.125,1.125,1.0769230769230769,0.9189506172839498,0.9235516739446886,0.9212511456143192
2027,7990000169,12.99,233.82,11.99,13.49,13.49,1.0,18.0,1.0,1.0,1.0,18,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2028,7990000186,9.836153846153847,255.74,8.99,9.99,9.99,1.3461538461538463,35.0,1.0,3.0,1.0,26,-0.7727272727272727,8.946818181818182,0.2563192904656319,2.0,1.2272727272727275,1.2272727272727275,1.3461538461538458,-4.3475235109717865,-5.953233695652166,-5.150378603311976
2029,8061841105,5.640000000000001,45.120000000000005,4.99,5.99,5.79,1.0,8.0,1.0,1.0,1.0,8,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2030,8061841106,5.6899999999999995,39.83,5.29,5.99,5.99,1.0,7.0,1.0,1.0,1.0,7,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2031,8061841107,5.873333333333334,35.24,5.29,5.99,5.99,1.1666666666666667,7.0,1.0,2.0,1.0,6,-1.428571428571428,9.557142857142853,1.0,1.9999999999999991,1.0,1.0,1.166666666666666,-5.036090225563906,-7.821978021978024,-6.429034123770965
2032,8061841108,5.775714285714286,80.86,5.29,5.99,5.99,1.2142857142857142,17.0,1.0,2.0,1.0,14,-0.4678362573099413,3.916374269005847,0.09073188020556441,1.4415204678362579,1.1140350877192988,1.1140350877192988,1.2142857142857149,-1.9492922302610873,-2.364119124506635,-2.156705677383861
2033,8061841120,3.625392156862745,369.79,3.0,3.79,3.79,1.6176470588235294,165.0,1.0,7.0,1.0,102,0.2657965853153749,0.6540302031002694,0.0045205697852874855,1.451419959046394,1.6613992614455404,1.6613992614455404,1.617647058823529,0.5737921659630636,0.6010851087662604,0.5874386373646621
2034,8061841121,3.5712871287128714,360.7,3.0,3.79,3.79,1.9405940594059405,196.0,1.0,6.0,2.0,101,-0.35790499331147835,3.21877555532129,0.009413041298968926,2.1450605753868546,1.8623156306707869,1.8623156306707869,1.9405940594059408,-0.575647401966236,-0.6927962100811,-0.634221806023668
2035,8061841122,3.5702564102564103,139.24,3.0,3.79,3.79,1.3076923076923077,51.0,1.0,4.0,1.0,39,0.1380808772707408,0.8147081704826167,0.00440967962896882,1.2289508022948392,1.3380346953387243,1.3380346953387243,1.3076923076923077,0.3576485653224229,0.38413285305002326,0.3708907091862231
2036,8061841221,4.172926829268293,171.09,3.49,4.39,4.39,1.3170731707317074,54.0,1.0,3.0,1.0,41,0.19123822494609022,0.5190500510725228,0.01445006318538842,1.1864714561343777,1.3585858585858588,1.3585858585858588,1.3170731707317076,0.5853478739683867,0.6120207803870219,0.5986843271777043
2037,8061841222,4.631666666666667,55.580000000000005,3.99,4.99,4.84,1.1666666666666667,14.0,1.0,2.0,1.0,12,0.34973566490443275,-0.45319235461569773,0.15038633590890615,0.9422529483529891,1.2919886132574219,1.2395282635217568,1.1666666666666667,1.4297862767154104,1.368650585802895,1.3992184312591527
2038,8061841301,5.620588235294118,191.10000000000002,4.99,6.19,6.09,1.1764705882352942,40.0,1.0,2.0,1.0,34,-0.11483794816308465,1.8219274086460435,0.03192221535247654,1.2488860473122512,1.1110805095165495,1.1225643043328581,1.1764705882352942,-0.502399591006729,-0.592906414581598,-0.5476530027941635
2039,8061841302,5.796081081081081,857.82,4.99,6.19,6.19,1.3108108108108107,194.0,1.0,4.0,1.0,148,-0.03557037636022305,1.5169795962792332,0.000887510046233763,1.3394834182417201,1.2967989666094526,1.2967989666094526,1.3108108108108105,-0.14476315848263205,-0.16350200050254032,-0.15413257949258619
2040,8061841303,5.802019230769232,603.4100000000001,4.99,6.19,6.19,1.3653846153846154,142.0,1.0,6.0,1.0,104,-0.14337156881765473,2.1972292148102026,0.011577006610245247,1.4818050864101053,1.3097592038289196,1.3097592038289196,1.3653846153846154,-0.5434371748571463,-0.6426998795572536,-0.5930685272071999
2041,8061841309,5.501864406779661,324.61,3.79,5.99,5.99,1.152542372881356,68.0,1.0,3.0,1.0,59,-0.20643576222435264,2.2883239453499513,0.1502474368020201,1.5059324065196549,1.051773729626079,1.051773729626079,1.1525423728813562,-0.7215314307894549,-1.076221230473212,-0.8988763306313334
2042,8061841310,5.685,204.66,4.99,6.19,5.99,1.6388888888888888,59.0,1.0,4.0,1.0,36,-0.26535727346516474,3.147444988538351,0.030010310441519694,1.8233121939471788,1.504883465788981,1.557954920482014,1.6388888888888893,-0.8181757288112897,-1.002336450255385,-0.9102560895333374
2043,8061841311,5.765,184.48,4.99,5.99,5.99,1.21875,39.0,1.0,3.0,1.0,32,-0.007309941520468011,1.260891812865498,1.930017563159918e-05,1.2244152046783627,1.2171052631578947,1.2171052631578947,1.21875,-0.03217892138529527,-0.035276464851077514,-0.033727693118186394
2044,8061841502,3.6157142857142857,202.48,3.0,3.79,3.79,1.2321428571428572,69.0,1.0,3.0,1.0,56,-0.03327716336963151,1.352463572126482,0.0003195967669727071,1.2526320820175874,1.2263431229555786,1.2263431229555786,1.2321428571428572,-0.08860046100066639,-0.10024102888911367,-0.09442074494489003
2045,8061841503,3.596914893617021,338.11,3.0,3.79,3.79,1.446808510638298,136.0,1.0,3.0,1.0,94,0.3707159891209854,0.11337464806705944,0.02707709584539681,1.2255226154300156,1.5183882468355943,1.5183882468355943,1.4468085106382975,0.9151492515571136,0.9235297638975941,0.9193395077273538
2046,8061841504,3.5556,177.78,3.0,3.79,3.79,1.44,72.0,1.0,4.0,1.0,50,0.041313464513572096,1.293105845575543,0.0003016816547106904,1.4170462391162593,1.4496838760819812,1.4496838760819812,1.44,0.09479529741490916,0.10501916401401044,0.09990723071445981
2047,8061841616,3.79,15.16,3.79,3.79,3.79,1.75,7.0,1.0,2.0,2.0,4,inf,0.0,0.0,inf,inf,inf,inf,,,
2048,8061841617,3.79,18.95,3.79,3.79,3.79,1.4,7.0,1.0,2.0,1.0,5,inf,0.0,0.0,inf,inf,inf,inf,,,
2049,8061841618,3.79,30.32,3.79,3.79,3.79,1.0,8.0,1.0,1.0,1.0,8,inf,0.0,0.0,inf,inf,inf,inf,,,
2050,8298800006,6.586335078534032,1257.99,4.79,7.29,6.79,1.3455497382198953,257.0,1.0,4.0,1.0,191,-0.15007467568856694,2.3339918391071217,0.02075399216874854,1.615134142558886,1.2399474533374686,1.3149847911817523,1.3455497382198947,-0.5766572407542456,-0.8054491389342806,-0.6910531898442631
2051,8298801006,6.611566137564444,2975.204761904,4.79,7.29,6.79,2.422222222222222,1090.0,1.0,8.0,2.0,450,-0.34082236831660695,4.675591851508818,0.02189280881419959,3.0430527072722704,2.190996786480753,2.361407970639057,2.4222222222222225,-0.7110179860398288,-1.027040919881833,-0.8690294529608309
2052,8298804008,6.15268656716418,412.23,1.99,6.99,6.79,1.1791044776119404,79.0,1.0,3.0,1.0,67,-0.07368515611702633,1.6324661478525637,0.024749637027669295,1.4858326871796814,1.1174069065945496,1.132143937817955,1.1791044776119404,-0.22514419433240973,-0.4216921884901767,-0.32341819141129324
2053,8298809184,6.691886792452831,354.67,1.99,7.29,6.79,1.0943396226415094,58.0,1.0,2.0,1.0,53,0.03589910462174731,0.8541068785623562,0.01023124481719799,0.9255460967596334,1.1158113512548942,1.0978617989440205,1.0943396226415094,0.15430178018627463,0.22710539809269145,0.19070358913948304
2054,8305705001,3.889278846153846,1617.94,2.99,4.29,3.99,1.9663461538461537,818.0,1.0,9.0,2.0,416,-0.7950790346954524,5.058630224507597,0.054775752650711204,2.6813439107681947,1.6477411656641068,1.886264876072742,1.9663461538461546,-1.1768363011217045,-1.7993956854330144,-1.4881159932773596
2055,8305705002,3.9100494269444446,2041.045800865,2.99,4.29,3.99,3.032567049808429,1583.0,1.0,13.0,3.0,522,-1.3561853351401134,8.33531874230349,0.04958396824579772,4.280324590234551,2.517283654552404,2.9241392550944383,3.0325670498084305,-1.2796232058634744,-2.0037992682411985,-1.6417112370523363
2056,8305705003,3.8622222222222224,695.2,2.99,4.29,3.99,1.1666666666666667,210.0,1.0,3.0,1.0,180,-0.045008358695186275,1.340498949804964,0.0019448056226315073,1.205923957306357,1.1474130910026148,1.1609155986111708,1.1666666666666667,-0.12998756402419734,-0.15855898688219963,-0.14427327545319849
2057,8305705004,3.862526041667969,988.8066666670001,2.656666667,4.29,3.99,1.625,416.0,1.0,10.0,1.0,256,-0.8022268250331902,4.723622003015311,0.08506946956981366,2.592372737576394,1.2820689236229255,1.5227369711328822,1.6250000000000009,-1.2400780281658692,-2.2497488894267494,-1.7449134587963093
2058,8305705005,3.864329501915709,1008.59,1.99,4.29,3.99,1.5555555555555556,406.0,1.0,8.0,1.0,261,-0.5859957301771606,3.820036143675795,0.05748085389646874,2.6539046406232454,1.3061144612157758,1.4819131802689243,1.5555555555555558,-0.814976726537758,-1.6697949947322992,-1.2423858606350286
2059,8305707001,2.4562093023255818,1056.17,1.5,2.5,2.5,2.3255813953488373,1000.0,1.0,8.0,2.0,430,-0.5737741894840833,3.7348908969939636,0.004033978029611719,2.874229612767839,2.300455423283755,2.300455423283755,2.325581395348837,-0.4365487096219322,-0.6147259710301901,-0.5256373403260611
2060,8305707002,2.469191919191919,977.8,1.5,2.5,2.5,2.0934343434343434,829.0,1.0,8.0,2.0,396,-0.5112846040474217,3.355894156155477,0.0025435861991132806,2.5889672500843446,2.077682646036923,2.077682646036923,2.0934343434343434,-0.43340723307486356,-0.6091105402348644,-0.521258886654864
2061,8305707003,2.4453703703703704,660.25,1.5,2.5,2.5,1.5407407407407407,416.0,1.0,5.0,1.0,270,-0.48255327851596097,2.7207622301487526,0.010858639881873394,1.996932312374811,1.5143790338588503,1.5143790338588503,1.5407407407407407,-0.538164883695307,-0.781116572102539,-0.659640727898923
2062,8305707004,2.445571955719557,662.75,1.5,2.5,2.5,1.6088560885608856,436.0,1.0,7.0,1.0,271,-1.0142455603932687,4.08926658727173,0.03161435797812375,2.567898246681827,1.5536526862885585,1.5536526862885585,1.608856088560886,-0.9581073048837099,-1.586090270985196,-1.272098787934453
2063,8305707005,2.4525,814.23,1.5,2.5,2.5,1.8614457831325302,618.0,1.0,6.0,2.0,332,-1.499342791098219,5.538583978300913,0.05114959172514472,3.2895697916535847,1.7902270005553653,1.7902270005553653,1.8614457831325306,-1.1504823264025528,-2.0334503151771406,-1.5919663207898467
2064,8305707006,2.4404609929078016,688.21,1.5,2.5,2.5,1.4893617021276595,420.0,1.0,5.0,1.0,282,-0.2848587890629126,2.1845484653226492,0.004430534170929543,1.7572602817282803,1.4724014926653677,1.4724014926653677,1.4893617021276595,-0.34573626137288094,-0.4751675415260941,-0.4104519014494875
2065,8305707007,2.4396837944664034,617.24,1.5,2.5,2.5,1.6758893280632412,424.0,1.0,6.0,1.0,253,-0.24048544250097673,2.262597764937956,0.0020669601187973514,1.9018696011864908,1.6613841586855143,1.6613841586855143,1.6758893280632412,-0.26481286731771486,-0.355955856732756,-0.31038436202523545
2066,8305707008,2.447099567099567,565.28,1.5,2.5,2.5,1.3982683982683983,323.0,1.0,4.0,1.0,231,-0.28361243799251007,2.0922962725039227,0.005019650108622436,1.6668776155151575,1.3832651775226474,1.3832651775226474,1.3982683982683985,-0.36521801121065217,-0.5044192101178543,-0.4348186106642532
2067,8305707011,2.449761904761905,720.23,1.5,2.5,2.5,1.5714285714285714,462.0,1.0,6.0,1.0,294,-1.1523643614038057,4.394446884400895,0.042036247792078,2.6659003422951866,1.5135359808913806,1.5135359808913806,1.5714285714285716,-1.074158968480482,-1.8489448159760484,-1.461551892228265
2068,8305707016,2.433350785340314,464.77,1.5,2.5,2.5,1.5916230366492146,304.0,1.0,5.0,1.0,191,-0.6747206133600283,3.2334549710541376,0.01743667943143837,2.221374051014095,1.5466534376540668,1.5466534376540668,1.5916230366492143,-0.6960175403835263,-1.0606565403209014,-0.8783370403522138
2069,8305707017,2.4279646017699115,548.72,1.5,2.5,2.5,1.5530973451327434,351.0,1.0,5.0,1.0,226,-0.7713349043447809,3.425871188991452,0.032197066177521536,2.268868832474281,1.4975339281295,1.4975339281295,1.5530973451327434,-0.7927271094462843,-1.2460080436584127,-1.0193675765523484
2070,8305707018,2.4357281553398056,501.76,1.5,2.5,2.5,1.5,309.0,1.0,6.0,1.0,206,-0.4005356678470479,2.475596003392887,0.007917925171339322,1.8747925016223155,1.4742568337752675,1.4742568337752675,1.5,-0.46711005325680327,-0.6646820646289444,-0.5658960589428739
2071,8305707019,2.4582125603864737,508.85,1.5,2.5,2.5,1.5120772946859904,313.0,1.0,6.0,1.0,207,-0.4670734250703355,2.6602430548166196,0.007635255472017878,1.9596329172111164,1.4925594921407808,1.4925594921407808,1.5120772946859904,-0.5325259842830816,-0.7707584933260012,-0.6516422388045414
2072,8305707020,2.4378745644599302,699.67,1.5,2.5,2.5,1.867595818815331,536.0,1.0,6.0,1.0,287,-0.9357170336241157,4.14875657461946,0.020222309264554317,2.7451810241832866,1.8094639905591707,1.8094639905591707,1.8675958188153312,-0.798810875022728,-1.2565619215887625,-1.0276863983057452
2073,8305708007,7.700816777041943,3488.4700000000003,5.99,7.99,7.99,2.3465783664459163,1063.0,1.0,11.0,2.0,453,-0.9744307472670248,9.850491013065337,0.13111691864255565,4.013650836935859,2.0647893424018084,2.0647893424018084,2.3465783664459146,-2.097527053845095,-3.4659577995770166,-2.7817424267110558
2074,8305708008,7.676728395061729,2487.26,5.99,7.99,7.99,1.6358024691358024,530.0,1.0,7.0,1.0,324,-0.48613698009249123,5.367744028101388,0.08727661124165423,2.455783517347365,1.483509557162383,1.483509557162383,1.6358024691358022,-1.6237962715847079,-2.4416204488984747,-2.032708360241591
